order_date,order_code,tkt_code,order_intrnl_line_num,actl_batch_qty,cstmry_actl_batch_qty,metric_actl_batch_qty,matl_price,cstmry_matl_price,metric_matl_price,haul_price,cstmry_haul_price,metric_haul_price,delv_price,cstmry_delv_price,metric_delv_price,cost,cost_uom,cstmry_cost,metric_cost,cost_ext_code,ext_matl_cost_amt,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,orig_delv_qty,cstmry_orig_delv_qty,metric_orig_delv_qty,order_delv_qty,cstmry_order_delv_qty,metric_order_delv_qty,dump_qty,cstmry_dump_qty,metric_dump_qty,pre_batched_qty,cstmry_pre_batched_qty,metric_pre_batched_qty,resold_qty,cstmry_resold_qty,metric_resold_qty,price_qty,cstmry_price_qty,metric_price_qty,tkt_qty,cstmry_tkt_qty,metric_tkt_qty,resold_tkt_code,rm_slump,rm_slump_uom,rm_mix_flag,ext_price_amt,ship_plant_code,susp_rsn_code,invy_adjust_code,sales_anl_adjust_code,moved_order_date,moved_to_order_code,moved_from_order_code,reused_order_date,reused_order_code,batch_code,am_min_temp,invc_round_diff_amt,chrg_cart_code,ext_matl_price,ext_haul_price,ext_delv_price,inventory_update_qty,temperature,temperature_uom,energy_consumed,energy_consumed_uom,pct_hydrate,record_origin_code,pre_batched_water_qty,pre_batched_water_uom,pre_batched_uom,order_num,version,seq_num,external_plant_code,dump_water_qty,ext_pay_cart_amt,pay_cart_qty,pay_cart_qty_uom,pay_cart_rate_amt,min_slump,max_slump,update_date,u_version,lot_num_list
2025-02-01 00:00:00,           8,020125M ,1,,,,145.00,145.00,145.00,0.00,0.00,0.00,145.00,145.00,145.00,,90005,,,,0.00,70.00,70.00,70.00,90005,90005,80001,,,,70.00,70.00,70.00,,,,,,,,,,70.00,70.00,70.00,,,,,,,False,10150.00, 44,,,,,,,,,,,,,10150.00,0.00,10150.00,,,,,,,,,,,,,,,,,,,,,,2025-02-19 09:43:59.580000,!,
2025-02-01 00:00:00,           8,020125M ,2,,,,65.00,65.00,65.00,0.00,0.00,0.00,65.00,65.00,65.00,,90005,,,,0.00,40.00,40.00,40.00,90005,90005,80001,,,,110.00,110.00,110.00,,,,,,,,,,40.00,40.00,40.00,,,,,,,False,2600.00, 44,,,,,,,,,,,,,2600.00,0.00,2600.00,,,,,,,,,,,,,,,,,,,,,,2025-02-19 09:43:59.580000,!,
2025-02-01 00:00:00,           9,021525D ,1,,,,126.00,126.00,126.00,0.00,0.00,0.00,126.00,126.00,126.00,,90005,,,,0.00,36.50,36.50,36.50,90005,90005,80001,,,,36.50,36.50,36.50,,,,,,,,,,36.50,36.50,36.50,,,,,,,False,4599.00, 43,,,,,,,,,,,,,4599.00,0.00,4599.00,,,,,,,,,,,,,,,,,,,,,,2025-02-19 09:46:06.420000,!,
2025-02-01 00:00:00,          10,021525E ,1,,,,38.00,38.00,38.00,0.00,0.00,0.00,38.00,38.00,38.00,,90005,,,,0.00,12.00,12.00,12.00,90005,90005,80001,,,,12.00,12.00,12.00,,,,,,,,,,12.00,12.00,12.00,,,,,,,False,456.00, 40,,,,,,,,,,,,,456.00,0.00,456.00,,,,,,,,,,,,,,,,,,,,,,2025-02-19 09:47:54.830000,!,
2025-02-01 00:00:00,          10,021525E ,2,,,,126.00,126.00,126.00,0.00,0.00,0.00,126.00,126.00,126.00,,90005,,,,0.00,54.00,54.00,54.00,90005,90005,80001,,,,66.00,66.00,66.00,,,,,,,,,,54.00,54.00,54.00,,,,,,,False,6804.00, 40,,,,,,,,,,,,,6804.00,0.00,6804.00,,,,,,,,,,,,,,,,,,,,,,2025-02-19 09:47:54.830000,!,
2025-02-01 00:00:00,          11,123124X ,1,,,,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,,,,,,0.00,97.00,97.00,97.00,80004,80004,80004,,,,97.00,97.00,97.00,,,,,,,,,,97.00,97.00,97.00,,,,,,,False,2425.00,  3,,,,,,,,,,,,,2425.00,0.00,2425.00,,,,,,,,,,,,,,,,,,,,,,2025-02-26 10:05:03.640000,"""",
2025-02-01 00:00:00,          12,123124XB,1,,,,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,,,,,,0.00,17.50,17.50,17.50,80004,80004,80004,,,,17.50,17.50,17.50,,,,,,,,,,17.50,17.50,17.50,,,,,,,False,437.50,  4,,,,,,,,,,,,,437.50,0.00,437.50,,,,,,,,,,,,,,,,,,,,,,2025-02-26 10:06:37.310000,"""",
2025-02-01 00:00:00,          13,12310225,1,,,,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,,,,,,0.00,97.00,97.00,97.00,80004,80004,80004,,,,97.00,97.00,97.00,,,,,,,,,,97.00,97.00,97.00,,,,,,,False,2425.00,  1,,,,,,,,,,,,,2425.00,0.00,2425.00,,,,,,,,,,,,,,,,,,,,,,2025-02-26 10:08:26.740000,!,
2025-02-01 00:00:00,          14,12310131,1,,,,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,,,,,,0.00,30.00,30.00,30.00,80004,80004,80004,,,,30.00,30.00,30.00,,,,,,,,,,30.00,30.00,30.00,,,,,,,False,750.00,  6,,,,,,,,,,,,,750.00,0.00,750.00,,,,,,,,,,,,,,,,,,,,,,2025-02-26 10:10:03.620000,!,
2025-02-01 00:00:00,          15,123124X ,1,,,,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,,,,0.000,,0.00,-97.00,-97.00,-97.00,80004,80004,80004,,,,97.00,97.00,97.00,,,,,,,,,,-97.00,-97.00,-97.00,0.00,0.00,0.00,,,,False,-2425.00,  3,,1,1,,,,,,,,,,-2425.00,0.00,-2425.00,,,,,,,,,,,,,,,,,,,,,,2025-02-26 10:14:06.900000,!,
2025-02-01 00:00:00,          16,123124X ,1,,,,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,,,,,,0.00,64.00,64.00,64.00,80004,80004,80004,,,,64.00,64.00,64.00,,,,,,,,,,64.00,64.00,64.00,,,,,,,False,1600.00,  3,,,,,,,,,,,,,1600.00,0.00,1600.00,,,,,,,,,,,,,,,,,,,,,,2025-02-26 10:15:19.030000,!,
2025-02-01 00:00:00,          17,123124XB,1,,,,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,,,,0.000,,0.00,-17.50,-17.50,-17.50,80004,80004,80004,,,,17.50,17.50,17.50,,,,,,,,,,-17.50,-17.50,-17.50,0.00,0.00,0.00,,,,False,-437.50,  4,,1,1,,,,,,,,,,-437.50,0.00,-437.50,,,,,,,,,,,,,,,,,,,,,,2025-02-26 14:40:38.270000,!,
2025-02-01 00:00:00,          18,123124XB,1,,,,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,,,,,,0.00,27.50,27.50,27.50,80004,80004,80004,,,,27.50,27.50,27.50,,,,,,,,,,27.50,27.50,27.50,,,,,,,False,687.50,  4,,,,,,,,,,,,,687.50,0.00,687.50,,,,,,,,,,,,,,,,,,,,,,2025-02-26 14:41:34.980000,!,
2025-02-03 00:00:00,           4,  137497,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1700.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 06:51:00.230000,!,
2025-02-03 00:00:00,           4,  137498,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,19.00,19.00,14.53,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1700.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 07:22:14.550000,!,
2025-02-03 00:00:00,           4,  137500,1,6.00,6.00,4.59,,,,,,,,,,,,,,,,6.00,6.00,4.59,40003,40003,40013,6.00,6.00,4.59,25.00,25.00,19.11,,,,,,,,,,6.00,6.00,4.59,6.00,6.00,4.59,,    4.00,,True,1074.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 09:08:54.080000,!,
2025-02-03 00:00:00,           6,  137503,16,7.75,7.75,5.93,,,,,,,,,,,,,,,,7.75,7.75,5.93,40003,40003,40013,7.75,7.75,5.93,7.75,7.75,5.93,,,,,,,,,,7.75,7.75,5.93,7.75,7.75,5.93,,4       ,,True,1150.88,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 11:53:23.790000,!,
2025-02-03 00:00:00,           6,  137504,16,7.75,7.75,5.93,,,,,,,,,,,,,,,,7.75,7.75,5.93,40003,40003,40013,7.75,7.75,5.93,15.50,15.50,11.85,,,,,,,,,,7.75,7.75,5.93,7.75,7.75,5.93,,4       ,,True,1150.88,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 11:59:06.860000,!,
2025-02-03 00:00:00,           6,  137505,16,7.50,7.50,5.73,,,,,,,,,,,,,,,,7.50,7.50,5.73,40003,40003,40013,7.50,7.50,5.73,23.00,23.00,17.58,,,,,,,,,,7.50,7.50,5.73,7.50,7.50,5.73,,4       ,,True,1113.75,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 12:05:42.950000,!,
2025-02-03 00:00:00,          33,  137499,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1586.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 08:02:12.110000,!,
2025-02-03 00:00:00,          33,  137501,1,4.50,4.50,3.44,,,,,,,,,,,,,,,,4.50,4.50,3.44,40003,40003,40013,4.50,4.50,3.44,14.00,14.00,10.70,,,,,,,,,,4.50,4.50,3.44,4.50,4.50,3.44,,4       ,,True,751.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 10:23:58.710000,!,
2025-02-03 00:00:00,          56,  137502,1,5.00,5.00,3.82,,,,,,,,,,,,,,,,5.00,5.00,3.82,40003,40003,40013,5.00,5.00,3.82,5.00,5.00,3.82,,,,,,,,,,5.00,5.00,3.82,5.00,5.00,3.82,,4       ,,True,832.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-03 10:40:43.840000,!,
2025-02-04 00:00:00,           2,  137507,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1700.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 06:39:09.080000,!,
2025-02-04 00:00:00,           2,  137509,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,19.00,19.00,14.53,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1700.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 07:13:19.870000,!,
2025-02-04 00:00:00,           2,  137520,1,2.50,2.50,1.91,,,,,,,,,,,,,,,,2.50,2.50,1.91,40003,40003,40013,2.50,2.50,1.91,21.50,21.50,16.44,,,,,,,,,,2.50,2.50,1.91,2.50,2.50,1.91,,    4.00,,True,447.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 08:46:03.140000,!,
2025-02-04 00:00:00,           3,  137513,1,6.50,6.50,4.97,,,,,,,,,,,,,,,,6.50,6.50,4.97,40003,40003,40013,6.50,6.50,4.97,6.50,6.50,4.97,,,,,,,,,,6.50,6.50,4.97,6.50,6.50,4.97,,4       ,,True,1225.25,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 07:50:02.580000,!,
2025-02-04 00:00:00,           3,  137519,1,6.50,6.50,4.97,,,,,,,,,,,,,,,,6.50,6.50,4.97,40003,40003,40013,6.50,6.50,4.97,13.00,13.00,9.94,,,,,,,,,,6.50,6.50,4.97,6.50,6.50,4.97,,4       ,,True,1225.25,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 08:40:05.330000,!,
2025-02-04 00:00:00,           6,  137511,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    3.00,,True,1805.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 07:27:32.930000,!,
2025-02-04 00:00:00,           6,  137517,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,19.00,19.00,14.53,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    3.00,,True,1805.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 08:17:25.520000,!,
2025-02-04 00:00:00,           6,  137522,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,28.50,28.50,21.79,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    3.00,,True,1805.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 09:22:38.050000,!,
2025-02-04 00:00:00,           6,  137527,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,38.00,38.00,29.05,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    3.00,,True,1805.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 10:17:58.970000,!,
2025-02-04 00:00:00,           6,  137530,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,47.50,47.50,36.32,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    3.00,,True,1805.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 11:13:36.200000,!,
2025-02-04 00:00:00,           6,  137533,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,57.00,57.00,43.58,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    3.00,,True,1805.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 12:20:36,!,
2025-02-04 00:00:00,          14,  137506,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1581.75,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 06:16:52.650000,!,
2025-02-04 00:00:00,          14,  137508,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,19.00,19.00,14.53,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1581.75,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 06:47:17.190000,!,
2025-02-04 00:00:00,          14,  137510,1,6.00,6.00,4.59,,,,,,,,,,,,,,,,6.00,6.00,4.59,40003,40003,40013,6.00,6.00,4.59,25.00,25.00,19.11,,,,,,,,,,6.00,6.00,4.59,6.00,6.00,4.59,,4       ,,True,999.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 07:13:42.810000,!,
2025-02-04 00:00:00,          14,  137516,1,4.50,4.50,3.44,,,,,,,,,,,,,,,,4.50,4.50,3.44,40003,40003,40013,4.50,4.50,3.44,29.50,29.50,22.55,,,,,,,,,,4.50,4.50,3.44,4.50,4.50,3.44,,4       ,,True,749.25,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 08:12:41.830000,!,
2025-02-04 00:00:00,          15,  137532,1,8.00,8.00,6.12,,,,,,,,,,,,,,,,8.00,8.00,6.12,40003,40003,40013,8.00,8.00,6.12,8.00,8.00,6.12,,,,,,,,,,8.00,8.00,6.12,8.00,8.00,6.12,,    8.00,,True,1432.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 11:58:59.860000,!,
2025-02-04 00:00:00,          16,  137514,1,7.50,7.50,5.73,,,,,,,,,,,,,,,,7.50,7.50,5.73,40003,40003,40013,7.50,7.50,5.73,7.50,7.50,5.73,,,,,,,,,,7.50,7.50,5.73,7.50,7.50,5.73,,4       ,,True,1398.75,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 08:02:07.600000,!,
2025-02-04 00:00:00,          31,  137543,1,4.50,4.50,3.44,,,,,,,,,,,,,,,,4.50,4.50,3.44,40003,40003,40013,4.50,4.50,3.44,4.50,4.50,3.44,,,,,,,,,,4.50,4.50,3.44,4.50,4.50,3.44,,    4.00,,True,769.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 14:29:06.180000,!,
2025-02-04 00:00:00,          64,  137515,388,8.00,8.00,6.12,,,,,,,,,,,,,,,,8.00,8.00,6.12,40003,40003,40013,8.00,8.00,6.12,16.00,16.00,12.23,,,,,,,,,,8.00,8.00,6.12,8.00,8.00,6.12,,    4.00,,True,1332.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 08:05:49.050000,!,
2025-02-04 00:00:00,          68,  137512,7,9.00,9.00,6.88,,,,,,,,,,,,,,,,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,9.00,9.00,6.88,,,,,,,,,,9.00,9.00,6.88,9.00,9.00,6.88,,1       ,,True,1377.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 07:35:45.640000,!,
2025-02-04 00:00:00,          68,  137518,7,9.00,9.00,6.88,,,,,,,,,,,,,,,,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,18.00,18.00,13.76,,,,,,,,,,9.00,9.00,6.88,9.00,9.00,6.88,,1       ,,True,1377.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 08:24:55.370000,!,
2025-02-04 00:00:00,          68,  137521,7,9.00,9.00,6.88,,,,,,,,,,,,,,,,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,27.00,27.00,20.64,,,,,,,,,,9.00,9.00,6.88,9.00,9.00,6.88,,1       ,,True,1377.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 09:06:22.150000,!,
2025-02-04 00:00:00,          68,  137523,7,9.00,9.00,6.88,,,,,,,,,,,,,,,,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,36.00,36.00,27.52,,,,,,,,,,9.00,9.00,6.88,9.00,9.00,6.88,,1       ,,True,1377.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 09:33:51.890000,!,
2025-02-04 00:00:00,          68,  137526,7,9.00,9.00,6.88,,,,,,,,,,,,,,,,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,45.00,45.00,34.40,,,,,,,,,,9.00,9.00,6.88,9.00,9.00,6.88,,1       ,,True,1377.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 10:13:13.490000,!,
2025-02-04 00:00:00,          68,  137528,7,9.00,9.00,6.88,,,,,,,,,,,,,,,,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,54.00,54.00,41.28,,,,,,,,,,9.00,9.00,6.88,9.00,9.00,6.88,,1       ,,True,1377.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 10:57:16.690000,!,
2025-02-04 00:00:00,          68,  137531,7,9.00,9.00,6.88,,,,,,,,,,,,,,,,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,63.00,63.00,48.17,,,,,,,,,,9.00,9.00,6.88,9.00,9.00,6.88,,1       ,,True,1377.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 11:40:57.080000,!,
2025-02-04 00:00:00,          68,  137534,7,7.00,7.00,5.35,,,,,,,,,,,,,,,,7.00,7.00,5.35,40003,40003,40013,7.00,7.00,5.35,70.00,70.00,53.52,,,,,,,,,,7.00,7.00,5.35,7.00,7.00,5.35,,1       ,,True,1071.00,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 12:33:55.620000,!,
2025-02-04 00:00:00,          72,  137529,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1453.50,  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-02-04 11:01:41.570000,!,
