order_date,order_code,order_intrnl_line_num,sort_line_num,prod_code,prod_descr,short_prod_descr,prod_cat,price,cstmry_price,metric_price,price_uom,cstmry_price_uom,metric_price_uom,price_derived_from_code,price_ext_code,price_qty,delv_price_flag,dflt_load_qty,cstmry_dflt_load_qty,metric_dflt_load_qty,dflt_load_qty_uom,order_qty_ext_code,order_dosage_qty,cstmry_order_dosage_qty,metric_order_dosage_qty,order_dosage_qty_uom,cstmry_order_dosage_qty_uom,metric_order_dosage_qty_uom,price_qty_ext_code,tkt_qty_ext_code,cred_price_adj_flag,cred_cost_adj_flag,order_qty,cstmry_order_qty,metric_order_qty,order_qty_uom,cstmry_order_qty_uom,metric_order_qty_uom,orig_order_qty,cstmry_orig_order_qty,metric_orig_order_qty,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,delv_to_date_qty,cstmry_delv_to_date_qty,metric_delv_to_date_qty,rm_slump,rm_slump_uom,rm_mix_flag,comment_text,usage_code,taxble_code,non_tax_rsn_code,invc_flag,sep_invc_flag,remove_rsn_code,proj_line_num,cust_line_num,curr_load_num,quote_code,am_min_temp,moved_order_date,moved_to_order_code,moved_from_order_code,invy_adjust_code,sales_anl_adjust_code,mix_design_user_name,mix_design_update_date,qc_approvl_flag,qc_approvl_date,batch_code,chrg_cart_code,cart_rate_amt,quote_rev_num,type_price,matl_price,mix_sent_to_lab_status,lab_transfer_date,auth_user_name,linked_prod_seq_num,linked_prod_time_gap,cart_cat,additional_samples,apply_to_contract,contracted_samples,exclude_from_sample_sched_rpt,total_samples_to_take,pct_hydrate,pumped_indicator_code,writeoff_qty,writeoff_first_load_flag,record_origin_code,other_form_chng_code,update_date,u_version,cart_plant_codes,cart_truck_types,cart_rates,sur_codes,sur_rate_amts,apply_sur_rate_hler_flags,sundry_chrg_table_ids,sundry_chrg_sep_invc_flags,apply_sundry_chrg_flags,lot_num_list
2025-02-01 00:00:00,           7,1,1,           9,F38                                     ,F38             ,RENT  ,61.00,61.00,61.00,90005,90005,80001,91,,33.00,False,,,,90005,1,,,,,,,1,1,False,False,33.00,33.00,33.00,90005,90005,80001,33.00,33.00,33.00,33.00,33.00,33.00,90005,90005,80001,,,,,,False,,,1,,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,RENT  ,,False,,False,,,,,False,,,2025-02-19 09:49:05.260000,"""",,,,,,,,,,
2025-02-01 00:00:00,           8,1,1,           9,B21/X96                                 ,B21/X96         ,RENT  ,145.00,145.00,145.00,90005,90005,80001,91,,70.00,False,,,,90005,1,,,,,,,1,1,False,False,70.00,70.00,70.00,90005,90005,80001,70.00,70.00,70.00,70.00,70.00,70.00,90005,90005,80001,,,,,,False,,,1,,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,RENT  ,,False,,False,,,,,False,,,2025-02-19 09:49:05.450000,"""",,,,,,,,,,
2025-02-01 00:00:00,           8,2,2,           9,F34                                     ,F34             ,RENT  ,65.00,65.00,65.00,90005,90005,80001,91,,40.00,False,,,,90005,1,,,,,,,1,1,False,False,40.00,40.00,40.00,90005,90005,80001,40.00,40.00,40.00,40.00,40.00,40.00,90005,90005,80001,,,,,,False,,,1,,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,RENT  ,,False,,False,,,,,False,,,2025-02-19 09:49:05.470000,"""",,,,,,,,,,
2025-02-01 00:00:00,           9,1,1,           9,X106                                    ,X106            ,RENT  ,126.00,126.00,126.00,90005,90005,80001,91,,36.50,False,,,,90005,1,,,,,,,1,1,False,False,36.50,36.50,36.50,90005,90005,80001,36.50,36.50,36.50,36.50,36.50,36.50,90005,90005,80001,,,,,,False,,,1,,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,RENT  ,,False,,False,,,,,False,,,2025-02-19 09:49:05.650000,"""",,,,,,,,,,
2025-02-01 00:00:00,          10,1,1,           9,F46                                     ,F46             ,RENT  ,38.00,38.00,38.00,90005,90005,80001,91,,12.00,False,,,,90005,1,,,,,,,1,1,False,False,12.00,12.00,12.00,90005,90005,80001,12.00,12.00,12.00,12.00,12.00,12.00,90005,90005,80001,,,,,,False,,,1,,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,RENT  ,,False,,False,,,,,False,,,2025-02-19 09:49:05.840000,"""",,,,,,,,,,
2025-02-01 00:00:00,          10,2,2,           9,X106/X200                               ,X106/X200       ,RENT  ,126.00,126.00,126.00,90005,90005,80001,91,,54.00,False,,,,90005,1,,,,,,,1,1,False,False,54.00,54.00,54.00,90005,90005,80001,54.00,54.00,54.00,54.00,54.00,54.00,90005,90005,80001,,,,,,False,,,1,,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,RENT  ,,False,,False,,,,,False,,,2025-02-19 09:49:05.860000,"""",,,,,,,,,,
2025-02-01 00:00:00,          11,1,1,         700,MIXER RENTAL PLANT TO PLANT             ,MXR RNT PLT-PLT ,    31,25.00,25.00,25.00,80004,80004,80004,50,1,97.00,False,,,,80004,1,,,,,,,1,1,False,False,97.00,97.00,97.00,80004,80004,80004,19.50,19.50,19.50,97.00,97.00,97.00,80004,80004,80004,,,,,,False,,,0, 31,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-02-26 10:12:23.390000,#,,,,,,,,,,
2025-02-01 00:00:00,          12,1,1,         700,MIXER RENTAL PLANT TO PLANT             ,MXR RNT PLT-PLT ,    31,25.00,25.00,25.00,80004,80004,80004,50,1,17.50,False,,,,80004,1,,,,,,,1,1,False,False,17.50,17.50,17.50,80004,80004,80004,25.00,25.00,25.00,17.50,17.50,17.50,80004,80004,80004,,,,,,False,,,0, 31,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-02-26 10:12:23.540000,#,,,,,,,,,,
2025-02-01 00:00:00,          13,1,1,         700,MIXER RENTAL PLANT TO PLANT             ,MXR RNT PLT-PLT ,    31,25.00,25.00,25.00,80004,80004,80004,50,1,97.00,False,,,,80004,1,,,,,,,1,1,False,False,97.00,97.00,97.00,80004,80004,80004,97.00,97.00,97.00,97.00,97.00,97.00,80004,80004,80004,,,,,,False,,,0, 31,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-02-26 10:12:23.690000,"""",,,,,,,,,,
2025-02-01 00:00:00,          14,1,1,         700,MIXER RENTAL PLANT TO PLANT             ,MXR RNT PLT-PLT ,    31,25.00,25.00,25.00,80004,80004,80004,50,1,30.00,False,,,,80004,1,,,,,,,1,1,False,False,30.00,30.00,30.00,80004,80004,80004,30.00,30.00,30.00,30.00,30.00,30.00,80004,80004,80004,,,,,,False,,,0, 31,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-02-26 10:12:23.880000,"""",,,,,,,,,,
2025-02-01 00:00:00,          15,1,1,         700,MIXER RENTAL PLANT TO PLANT             ,MXR RNT PLT-PLT ,    31,25.00,25.00,25.00,80004,80004,80004,50,1,-97.00,False,,,,80004,1,,,,,,,1,1,False,False,97.00,97.00,97.00,80004,80004,80004,97.00,97.00,97.00,97.00,97.00,97.00,80004,80004,80004,,,,,,False,,,0, 31,True,False,,,,1,,,,,,1,1,,,False,,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-02-26 10:16:11.430000,"""",,,,,,,,,,
2025-02-01 00:00:00,          16,1,1,         700,MIXER RENTAL PLANT TO PLANT             ,MXR RNT PLT-PLT ,    31,25.00,25.00,25.00,80004,80004,80004,50,1,64.00,False,,,,80004,1,,,,,,,1,1,False,False,64.00,64.00,64.00,80004,80004,80004,64.00,64.00,64.00,64.00,64.00,64.00,80004,80004,80004,,,,,,False,,,0, 31,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-02-26 10:16:11.260000,"""",,,,,,,,,,
2025-02-01 00:00:00,          17,1,1,         700,MIXER RENTAL PLANT TO PLANT             ,MXR RNT PLT-PLT ,    31,25.00,25.00,25.00,80004,80004,80004,50,1,-17.50,False,,,,80004,1,,,,,,,1,1,False,False,17.50,17.50,17.50,80004,80004,80004,17.50,17.50,17.50,17.50,17.50,17.50,80004,80004,80004,,,,,,False,,,0, 31,True,False,,,,1,,,,,,1,1,,,False,,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-02-26 14:42:31.890000,"""",,,,,,,,,,
2025-02-01 00:00:00,          18,1,1,         700,MIXER RENTAL PLANT TO PLANT             ,MXR RNT PLT-PLT ,    31,25.00,25.00,25.00,80004,80004,80004,50,1,27.50,False,,,,80004,1,,,,,,,1,1,False,False,27.50,27.50,27.50,80004,80004,80004,27.50,27.50,27.50,27.50,27.50,27.50,80004,80004,80004,,,,,,False,,,0, 31,True,False,,,,1,,,,,,,,,,False,,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-02-26 14:42:31.720000,"""",,,,,,,,,,
2025-02-03 00:00:00,           1,1,1,4643PC      ,4000# PGRVL SHOTCRETE PC                ,4000# PGRV SHOT ,     1,190.00,190.00,248.52,40003,40003,40013,32,1,0.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,47.01,47.01,35.94,40003,40003,40013,47.01,47.01,35.94,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,    3.00,,True,,,1,,False,False, 11,,,,,,,,,,,,,False,,,,,,1,0.00,00,,,,,,,False,,False,,,,,False,,,2025-01-30 11:07:14.430000,"""",,,,,,,,,,
2025-02-03 00:00:00,           2,1,1,3303J       ,3500# AE                                ,3500# AE        ,     1,175.00,175.00,228.90,40003,40003,40013,32,1,13.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,13.00,13.00,9.94,40003,40003,40013,9.51,9.51,7.27,13.00,13.00,9.94,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:55:54.830000,+,,,,,,,,,,
2025-02-03 00:00:00,           3,1,1,3483A       ,4000# AE                                ,4000# AE        ,     1,172.00,172.00,224.97,40003,40003,40013,36,1,0.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,9.51,9.51,7.27,40003,40003,40013,9.51,9.51,7.27,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,,1,,False,False, 11,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-03 06:22:31.060000,$,,,,,,,,,,
2025-02-03 00:00:00,           4,1,1,1322A       ,4000 PSI                                ,4000 PSI        ,     1,179.00,179.00,234.13,40003,40003,40013,32,1,25.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,25.00,25.00,19.11,40003,40003,40013,19.01,19.01,14.53,25.00,25.00,19.11,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-04 12:45:51.420000,),,,,,,,,,,
2025-02-03 00:00:00,           5,1,1,9243D       ,3500#AE FTR/WALL                        ,3500#AE FTR/WALL,     1,144.00,144.00,188.35,40003,40003,40013,24,1,41.00,False,8.25,8.25,6.31,40003,1,,,,,,,1,1,False,False,41.00,41.00,31.35,40003,40003,40013,38.01,38.01,29.06,41.00,41.00,31.35,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   4,1,,True,False,,,1,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:56:03.720000,",",,,,,,,,,,
2025-02-03 00:00:00,           6,16,1,9143B       ,3000#AE FTR/WALL                        ,3000#AE FTR/WALL,     1,148.50,148.50,194.24,40003,40003,40013,36,1,23.00,False,7.75,7.75,5.93,40003,1,,,,,,,1,1,False,False,23.00,23.00,17.58,40003,40003,40013,19.01,19.01,14.53,23.00,23.00,17.58,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   4,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-04 12:45:51.920000,),,,,,,,,,,
2025-02-03 00:00:00,           7,67,1,9143B       ,3000#AE FTR/WALL                        ,3000#AE FTR/WALL,     1,140.50,140.50,183.77,40003,40003,40013,24,1,28.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,28.00,28.00,21.41,40003,40003,40013,9.51,9.51,7.27,28.00,28.00,21.41,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   4,1,,True,False,,,1,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:56:00.050000,",",,,,,,,,,,
2025-02-03 00:00:00,           8,11,1,1423A       ,4500 PSI AE WR w/PENETRON & FIBER       ,4500# AE PEN&FIB,     1,158.00,158.00,206.66,40003,40003,40013,14,1,27.00,False,9.00,9.00,6.88,40003,1,,,,,,,1,1,False,False,27.00,27.00,20.64,40003,40003,40013,27.00,27.00,20.64,27.00,27.00,20.64,40003,40003,40013,0.00,0.00,0.00,5.00    ,,True,,,1,,True,False,,12,,,,,,,,,,,,False,,,,,,1,158.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:55:57.490000,*,,,,,,,,,,
2025-02-03 00:00:00,           9,1,1,3302J       ,3500# NA                                ,3500# NA        ,     1,175.00,175.00,228.90,40003,40003,40013,32,1,25.00,False,8.50,8.50,6.50,40003,1,,,,,,,1,1,False,False,25.00,25.00,19.11,40003,40003,40013,25.00,25.00,19.11,25.00,25.00,19.11,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:55:55.350000,),,,,,,,,,,
2025-02-03 00:00:00,          10,1,1,3301B       ,3500# AE                                ,3500# AE        ,     1,186.50,186.50,243.94,40003,40003,40013,32,1,0.00,False,7.50,7.50,5.73,40003,1,,,,,,,1,1,False,False,15.00,15.00,11.47,40003,40003,40013,12.00,12.00,9.17,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,,1,,False,False, 11,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-03 06:12:33.400000,#,,,,,,,,,,
2025-02-03 00:00:00,          11,1,1,3303J       ,3500# AE                                ,3500# AE        ,     1,162.00,162.00,211.89,40003,40003,40013,36,1,27.75,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,27.75,27.75,21.22,40003,40003,40013,0.01,0.01,0.01,27.75,27.75,21.22,40003,40003,40013,,,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:56:02.790000,),,,,,,,,,,
2025-02-03 00:00:00,          12,1,1,2603A       ,5000 PSI AE WR [PORT] WALLS             ,5000# AE WR[PORT,     1,161.00,161.00,210.59,40003,40003,40013,14,1,57.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,57.00,57.00,43.58,40003,40003,40013,47.51,47.51,36.32,57.00,57.00,43.58,40003,40003,40013,0.00,0.00,0.00,5       ,,True,,   9,1,,True,False,,32,,,,,,,,,,,,False,,,,,,1,161.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:56:01.270000,2,,,,,,,,,,
2025-02-03 00:00:00,          13,57,1,3303J       ,3500# AE                                ,3500# AE        ,     1,149.00,149.00,194.89,40003,40003,40013,14,1,19.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,19.00,19.00,14.53,40003,40003,40013,19.00,19.00,14.53,19.00,19.00,14.53,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,,1,,True,False,,4,,,,,,,,,,,,False,,,,,,1,149.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:55:57.980000,),,,,,,,,,,
2025-02-03 00:00:00,          13,61,2,6303A       ,"CLASS B, 3000# AE                       ","CLASSB,3000#AE  ",     1,154.50,154.50,202.08,40003,40003,40013,14,1,11.50,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,11.50,11.50,8.79,40003,40003,40013,9.51,9.51,7.27,11.50,11.50,8.79,40003,40003,40013,0.00,0.00,0.00,3       ,,True,,   1,1,,True,False,,27,,,,,,,,,,,,False,,,,,,1,154.50,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:55:58.150000,),,,,,,,,,,
2025-02-03 00:00:00,          14,1,1,6303MS      ,WVDOH CLS B 2300372                     ,WVDOH CLASS B   ,     1,208.50,208.50,272.72,40003,40003,40013,32,1,0.00,False,7.50,7.50,5.73,40003,1,,,,,,,1,1,False,False,15.00,15.00,11.47,40003,40003,40013,15.00,15.00,11.47,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,    3.00,,True,,   1,1,,False,False, 11,,,,,,,,,,,,,False,,,,,,1,0.00,00,,,,,,,False,,False,,,,,False,,,2025-02-03 08:08:56.900000,#,,,,,,,,,,
2025-02-03 00:00:00,          15,1,1,8351B       ,3500# AE #7's                           ,3500# AE #7's   ,     1,173.00,173.00,226.28,40003,40003,40013,36,1,0.00,False,1.01,1.01,0.77,40003,1,,,,,,,1,1,False,False,1.01,1.01,0.77,40003,40003,40013,1.01,1.01,0.77,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   1,1,,False,False, 11,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-03 11:41:25.340000,#,,,,,,,,,,
2025-02-03 00:00:00,          16,1,1,8570X       ,C476 COARSE GROUT                       ,C476 CRSE GROUT ,     1,171.00,171.00,223.67,40003,40003,40013,24,1,6.00,False,6.00,6.00,4.59,40003,1,,,,,,,1,1,False,False,6.00,6.00,4.59,40003,40003,40013,0.01,0.01,0.01,6.00,6.00,4.59,40003,40003,40013,0.00,0.00,0.00,8       ,,True,,  25,1,,True,False,,,1,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-02-05 13:56:04.070000,%,,,,,,,,,,
2025-02-03 00:00:00,          17,1,1,3323B       ,4000# AE                                ,4000# AE        ,     1,166.50,166.50,217.78,40003,40003,40013,36,1,0.00,False,9.00,9.00,6.88,40003,1,,,,,,,1,1,False,False,1.01,1.01,0.77,40003,40003,40013,1.01,1.01,0.77,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,3       ,,True,,   1,1,,False,False, 11,,,,,,,,,,,,,False,,,,,,1,0.00,00,,,,,,,False,,False,,,,,False,,,2025-02-03 14:39:04.400000,"""",,,,,,,,,,
2025-02-03 00:00:00,          18,1,1,0000        ,VERIFY/CONFIRM MIX                      ,VERIFY/CONFIRM  ,     1,0.00,0.00,0.00,40003,40003,40013,12,,0.00,False,9.50,,0.00,40003,1,,,,,,,1,1,False,False,19.01,19.01,14.53,40003,40003,40013,19.01,19.01,14.53,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   9,1,,False,False, 11,2,,,,,,,,,,,,False,,,,,,1,0.00,00,,,,,,,False,,False,,,,,False,,,2025-02-03 14:39:17.490000,#,,,,,,,,,,
2025-02-03 00:00:00,          19,1,1,8301A       ,6 BAG AE                                ,6 BAG AE        ,     1,173.00,173.00,226.28,40003,40003,40013,36,1,0.00,False,9.00,9.00,6.88,40003,1,,,,,,,1,1,False,False,1.01,1.01,0.77,40003,40003,40013,1.01,1.01,0.77,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   1,1,,False,False, 11,,,,,,,,,,,,,False,,,,,,1,0.00,00,,,,,,,False,,False,,,,,False,,,2025-02-03 09:32:14.690000,$,,,,,,,,,,
2025-02-03 00:00:00,          20,1,1,3451X       ,6.5 BAG AE #7's                         ,6.5 BAG AE #7's ,     1,189.00,189.00,247.21,40003,40003,40013,12,1,1.25,False,1.25,1.25,0.96,40003,1,,,,,,,1,1,False,False,1.25,1.25,0.96,40003,40003,40013,0.01,0.01,0.01,1.25,1.25,0.96,40003,40003,40013,0.00,0.00,0.00,3       ,,True,,,1,,True,False,,38,,,,,,,,,,,,False,,,,,,1,189.00,01,,,,,,,False,,False,,,,,False,,,2025-02-04 12:48:19.050000,$,,,,,,,,,,
