order_date,order_code,tkt_code,order_intrnl_line_num,actl_batch_qty,cstmry_actl_batch_qty,metric_actl_batch_qty,matl_price,cstmry_matl_price,metric_matl_price,haul_price,cstmry_haul_price,metric_haul_price,delv_price,cstmry_delv_price,metric_delv_price,cost,cost_uom,cstmry_cost,metric_cost,cost_ext_code,ext_matl_cost_amt,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,orig_delv_qty,cstmry_orig_delv_qty,metric_orig_delv_qty,order_delv_qty,cstmry_order_delv_qty,metric_order_delv_qty,dump_qty,cstmry_dump_qty,metric_dump_qty,pre_batched_qty,cstmry_pre_batched_qty,metric_pre_batched_qty,resold_qty,cstmry_resold_qty,metric_resold_qty,price_qty,cstmry_price_qty,metric_price_qty,tkt_qty,cstmry_tkt_qty,metric_tkt_qty,resold_tkt_code,rm_slump,rm_slump_uom,rm_mix_flag,ext_price_amt,ship_plant_code,susp_rsn_code,invy_adjust_code,sales_anl_adjust_code,moved_order_date,moved_to_order_code,moved_from_order_code,reused_order_date,reused_order_code,batch_code,am_min_temp,invc_round_diff_amt,chrg_cart_code,ext_matl_price,ext_haul_price,ext_delv_price,inventory_update_qty,temperature,temperature_uom,energy_consumed,energy_consumed_uom,pct_hydrate,record_origin_code,pre_batched_water_qty,pre_batched_water_uom,pre_batched_uom,order_num,version,seq_num,external_plant_code,dump_water_qty,ext_pay_cart_amt,pay_cart_qty,pay_cart_qty_uom,pay_cart_rate_amt,min_slump,max_slump,update_date,u_version,lot_num_list
"2025-01-02 00:00:00","          44","  398046",1,2.50,2.50,1.91,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),2.50,2.50,1.91,"40003","40003","40013",2.50,2.50,1.91,2.50,2.50,1.91,(null),(null),(null),(null),(null),(null),(null),(null),(null),2.50,2.50,1.91,2.50,2.50,1.91,(null),"    4.00",(null),true,450.00,"  3",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 11:12:06","!",(null)
"2025-01-02 00:00:00","          46","  593188",1,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"1.50    ",(null),true,1377.50,"  4",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 07:29:34","""",(null)
"2025-01-02 00:00:00","          46","  593193",1,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"    1.00",(null),true,1377.50,"  4",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 08:12:31","!",(null)
"2025-01-02 00:00:00","          46","  593197",1,9.25,9.25,7.07,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.25,9.25,7.07,"40003","40003","40013",9.25,9.25,7.07,18.75,18.75,14.33,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.25,9.25,7.07,9.25,9.25,7.07,(null),"    1.00",(null),true,1341.25,"  4",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 08:34:12","!",(null)
"2025-01-02 00:00:00","          46","  593205",1,7.00,7.00,5.35,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),7.00,7.00,5.35,"40003","40003","40013",7.00,7.00,5.35,25.75,25.75,19.69,(null),(null),(null),(null),(null),(null),(null),(null),(null),7.00,7.00,5.35,7.00,7.00,5.35,(null),"    1.00",(null),true,1015.00,"  4",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 10:32:26","!",(null)
"2025-01-02 00:00:00","          46","  593208",1,5.50,5.50,4.20,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),5.50,5.50,4.20,"40003","40003","40013",5.50,5.50,4.20,31.25,31.25,23.89,(null),(null),(null),(null),(null),(null),(null),(null),(null),5.50,5.50,4.20,5.50,5.50,4.20,(null),"    1.00",(null),true,797.50,"  4",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 12:01:57","!",(null)
"2025-01-02 00:00:00","          47","  593187",62,7.50,7.50,5.73,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),7.50,7.50,5.73,"40003","40003","40013",7.50,7.50,5.73,7.50,7.50,5.73,(null),(null),(null),(null),(null),(null),(null),(null),(null),7.50,7.50,5.73,7.50,7.50,5.73,(null),"    4.00",(null),true,1237.50,"  4",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 07:28:46","!",(null)
"2025-01-02 00:00:00","          48","  593204",67,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"    4.00",(null),true,1391.75,"  4",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 10:12:56","!",(null)
"2025-01-02 00:00:00","          49","  398045",1,5.00,5.00,3.82,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),5.00,5.00,3.82,"40003","40003","40013",5.00,5.00,3.82,5.00,5.00,3.82,(null),(null),(null),(null),(null),(null),(null),(null),(null),5.00,5.00,3.82,5.00,5.00,3.82,(null),"4       ",(null),true,900.00,"  3",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 09:55:28","!",(null)
"2025-01-02 00:00:00","          50","  450871",1,2.00,2.00,1.81,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),2.00,2.00,1.81,"60003","60003","60013",2.00,2.00,1.81,2.00,2.00,1.81,(null),(null),(null),(null),(null),(null),(null),(null),(null),2.00,2.00,1.81,2.00,2.00,1.81,(null),(null),(null),true,80.00," 40",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 08:13:01","!",(null)
"2025-01-02 00:00:00","          51","  267772",1,4.50,4.50,3.44,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),4.50,4.50,3.44,"40003","40003","40013",4.50,4.50,3.44,4.50,4.50,3.44,(null),(null),(null),(null),(null),(null),(null),(null),(null),4.50,4.50,3.44,4.50,4.50,3.44,(null),"3       ",(null),true,740.25,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 08:26:56","!",(null)
"2025-01-02 00:00:00","          52","  267774",1,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"    1.50",(null),true,1377.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 08:36:09","!",(null)
"2025-01-02 00:00:00","          53","  450872",1,0.50,0.50,0.45,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.50,0.50,0.45,"60003","60003","60013",0.50,0.50,0.45,0.50,0.50,0.45,(null),(null),(null),(null),(null),(null),(null),(null),(null),0.50,0.50,0.45,0.50,0.50,0.45,(null),(null),(null),true,20.00," 40",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 09:24:33","!",(null)
"2025-01-02 00:00:00","          54","  398047",1,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1406.00,"  3",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 11:21:01","!",(null)
"2025-01-02 00:00:00","          54","  398048",1,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,19.00,19.00,14.53,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1406.00,"  3",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-02 11:51:53","!",(null)
"2025-01-03 00:00:00","           3","  267802",1,4.00,4.00,3.06,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),4.00,4.00,3.06,"40003","40003","40013",4.00,4.00,3.06,4.00,4.00,3.06,(null),(null),(null),(null),(null),(null),(null),(null),(null),4.00,4.00,3.06,4.00,4.00,3.06,(null),"5       ",(null),true,660.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 07:39:25","!",(null)
"2025-01-03 00:00:00","           5","  267820",1,8.00,8.00,6.12,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.00,8.00,6.12,"40003","40003","40013",8.00,8.00,6.12,8.00,8.00,6.12,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.00,8.00,6.12,8.00,8.00,6.12,(null),"3       ",(null),true,1316.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 10:20:22","!",(null)
"2025-01-03 00:00:00","           6","  267832",4,2.00,2.00,1.53,309.00,309.00,404.17,0.00,0.00,0.00,309.00,309.00,404.17,(null),(null),(null),(null),(null),0.00,2.00,2.00,1.53,"40003","40003","40013",2.00,2.00,1.53,2.00,2.00,1.53,(null),(null),(null),(null),(null),(null),(null),(null),(null),2.00,2.00,1.53,2.00,2.00,1.53,(null),"    4.00",(null),true,618.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),618.00,0.00,618.00,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-09 08:41:35","""",(null)
"2025-01-03 00:00:00","           6","  267834",2,7.00,7.00,5.35,195.00,195.00,255.06,0.00,0.00,0.00,195.00,195.00,255.06,(null),(null),(null),(null),(null),(null),7.00,7.00,5.35,"40003","40003","40013",7.00,7.00,5.35,7.00,7.00,5.35,(null),(null),(null),(null),(null),(null),(null),(null),(null),7.00,7.00,5.35,7.00,7.00,5.35,(null),"7       ",(null),true,1365.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),1365.00,0.00,1365.00,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-09 08:41:35","""",(null)
"2025-01-03 00:00:00","           6","  267838",2,7.00,7.00,5.35,195.00,195.00,255.06,0.00,0.00,0.00,195.00,195.00,255.06,(null),(null),(null),(null),(null),(null),7.00,7.00,5.35,"40003","40003","40013",7.00,7.00,5.35,14.00,14.00,10.70,(null),(null),(null),(null),(null),(null),(null),(null),(null),7.00,7.00,5.35,7.00,7.00,5.35,(null),"7       ",(null),true,1365.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),1365.00,0.00,1365.00,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-09 08:41:35","""",(null)
"2025-01-03 00:00:00","           9","  267819",4,7.00,7.00,5.35,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),7.00,7.00,5.35,"40003","40003","40013",7.00,7.00,5.35,7.00,7.00,5.35,(null),(null),(null),(null),(null),(null),(null),(null),(null),7.00,7.00,5.35,7.00,7.00,5.35,(null),"    4.00",(null),true,1001.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 10:01:34","!",(null)
"2025-01-03 00:00:00","          10","  267814",5,8.75,8.75,6.69,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.75,8.75,6.69,"40003","40003","40013",8.75,8.75,6.69,8.75,8.75,6.69,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.75,8.75,6.69,8.75,8.75,6.69,(null),"    4.00",(null),true,1203.13,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 09:00:36","!",(null)
"2025-01-03 00:00:00","          10","  267815",5,8.75,8.75,6.69,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.75,8.75,6.69,"40003","40003","40013",8.75,8.75,6.69,17.50,17.50,13.38,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.75,8.75,6.69,8.75,8.75,6.69,(null),"    4.00",(null),true,1203.13,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 09:05:39","!",(null)
"2025-01-03 00:00:00","          10","  267816",5,8.75,8.75,6.69,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.75,8.75,6.69,"40003","40003","40013",8.75,8.75,6.69,26.25,26.25,20.07,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.75,8.75,6.69,8.75,8.75,6.69,(null),"    4.00",(null),true,1203.13,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 09:11:36","!",(null)
"2025-01-03 00:00:00","          10","  267817",5,8.75,8.75,6.69,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),8.75,8.75,6.69,"40003","40003","40013",8.75,8.75,6.69,35.00,35.00,26.76,(null),(null),(null),(null),(null),(null),(null),(null),(null),8.75,8.75,6.69,8.75,8.75,6.69,(null),"    4.00",(null),true,1203.13,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 09:16:49","!",(null)
"2025-01-03 00:00:00","          11","  267827",7,9.25,9.25,7.07,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.25,9.25,7.07,"40003","40003","40013",9.25,9.25,7.07,9.25,9.25,7.07,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.25,9.25,7.07,9.25,9.25,7.07,(null),"4       ",(null),true,1258.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 11:54:19","!",(null)
"2025-01-03 00:00:00","          11","  267830",7,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,18.75,18.75,14.33,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1292.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 12:14:24","!",(null)
"2025-01-03 00:00:00","          11","  267831",7,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,28.25,28.25,21.60,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1292.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 12:26:09","!",(null)
"2025-01-03 00:00:00","          11","  267835",7,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,37.75,37.75,28.86,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1292.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 13:03:47","!",(null)
"2025-01-03 00:00:00","          11","  267837",7,9.25,9.25,7.07,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.25,9.25,7.07,"40003","40003","40013",9.25,9.25,7.07,47.00,47.00,35.93,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.25,9.25,7.07,9.25,9.25,7.07,(null),"4       ",(null),true,1258.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 13:16:29","!",(null)
"2025-01-03 00:00:00","          11","  267839",7,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,56.50,56.50,43.20,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1292.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 13:30:43","!",(null)
"2025-01-03 00:00:00","          11","  267840",7,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,66.00,66.00,50.46,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1292.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 13:42:52","!",(null)
"2025-01-03 00:00:00","          11","  267842",7,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,75.50,75.50,57.72,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1292.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 13:57:12","!",(null)
"2025-01-03 00:00:00","          11","  267843",7,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,85.00,85.00,64.99,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1292.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 14:09:01","!",(null)
"2025-01-03 00:00:00","          11","  267844",7,9.75,9.75,7.45,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.75,9.75,7.45,"40003","40003","40013",9.75,9.75,7.45,94.75,94.75,72.44,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.75,9.75,7.45,9.75,9.75,7.45,(null),"4       ",(null),true,1326.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 14:18:14","!",(null)
"2025-01-03 00:00:00","          11","  267845",7,9.75,9.75,7.45,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.75,9.75,7.45,"40003","40003","40013",9.75,9.75,7.45,104.50,104.50,79.89,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.75,9.75,7.45,9.75,9.75,7.45,(null),"4       ",(null),true,1326.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 14:28:43","!",(null)
"2025-01-03 00:00:00","          11","  267846",7,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,114.00,114.00,87.16,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"4       ",(null),true,1292.00,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 14:39:24","!",(null)
"2025-01-03 00:00:00","          12","  267800",1,3.00,3.00,2.29,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),3.00,3.00,2.29,"40003","40003","40013",3.00,3.00,2.29,3.00,3.00,2.29,(null),(null),(null),(null),(null),(null),(null),(null),(null),3.00,3.00,2.29,3.00,3.00,2.29,(null),"6       ",(null),true,442.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 07:31:14","!",(null)
"2025-01-03 00:00:00","          14","  593266",1,9.00,9.00,6.88,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.00,9.00,6.88,"40003","40003","40013",9.00,9.00,6.88,9.00,9.00,6.88,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.00,9.00,6.88,9.00,9.00,6.88,(null),"4       ",(null),true,1264.50,"  4",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 17:13:50","!",(null)
"2025-01-03 00:00:00","          15","  267796",1,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,"40003","40003","40013",9.50,9.50,7.26,9.50,9.50,7.26,(null),(null),(null),(null),(null),(null),(null),(null),(null),9.50,9.50,7.26,9.50,9.50,7.26,(null),"    4.00",(null),true,1662.50,"  6",(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.00,0.00,"2025-01-03 06:30:33","!",(null)
