order_date,order_code,order_intrnl_line_num,sort_line_num,prod_code,prod_descr,short_prod_descr,prod_cat,price,cstmry_price,metric_price,price_uom,cstmry_price_uom,metric_price_uom,price_derived_from_code,price_ext_code,price_qty,delv_price_flag,dflt_load_qty,cstmry_dflt_load_qty,metric_dflt_load_qty,dflt_load_qty_uom,order_qty_ext_code,order_dosage_qty,cstmry_order_dosage_qty,metric_order_dosage_qty,order_dosage_qty_uom,cstmry_order_dosage_qty_uom,metric_order_dosage_qty_uom,price_qty_ext_code,tkt_qty_ext_code,cred_price_adj_flag,cred_cost_adj_flag,order_qty,cstmry_order_qty,metric_order_qty,order_qty_uom,cstmry_order_qty_uom,metric_order_qty_uom,orig_order_qty,cstmry_orig_order_qty,metric_orig_order_qty,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,delv_to_date_qty,cstmry_delv_to_date_qty,metric_delv_to_date_qty,rm_slump,rm_slump_uom,rm_mix_flag,comment_text,usage_code,taxble_code,non_tax_rsn_code,invc_flag,sep_invc_flag,remove_rsn_code,proj_line_num,cust_line_num,curr_load_num,quote_code,am_min_temp,moved_order_date,moved_to_order_code,moved_from_order_code,invy_adjust_code,sales_anl_adjust_code,mix_design_user_name,mix_design_update_date,qc_approvl_flag,qc_approvl_date,batch_code,chrg_cart_code,cart_rate_amt,quote_rev_num,type_price,matl_price,mix_sent_to_lab_status,lab_transfer_date,auth_user_name,linked_prod_seq_num,linked_prod_time_gap,cart_cat,additional_samples,apply_to_contract,contracted_samples,exclude_from_sample_sched_rpt,total_samples_to_take,pct_hydrate,pumped_indicator_code,writeoff_qty,writeoff_first_load_flag,record_origin_code,other_form_chng_code,update_date,u_version,cart_plant_codes,cart_truck_types,cart_rates,sur_codes,sur_rate_amts,apply_sur_rate_hler_flags,sundry_chrg_table_ids,sundry_chrg_sep_invc_flags,apply_sundry_chrg_flags,lot_num_list
2025-01-02 00:00:00,           9,5,1,3300J       ,3000# NA INT.SLAB-L0558018              ,3000#NA INT.SLAB,     1,141.00,141.00,184.43,40003,40003,40013,22,1,42.00,False,8.50,8.50,6.50,40003,1,,,,,,,1,1,False,False,42.00,42.00,32.11,40003,40003,40013,42.00,42.00,32.11,42.00,42.00,32.11,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,  22,1,,True,False,,,9,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:38.360000,1,,,,,,,,,,
2025-01-02 00:00:00,           9,16,2,3303J       ,3500# AE EXTRSLAB-L0558025              ,3500# AE EXTR   ,     1,143.00,143.00,187.04,40003,40003,40013,22,1,28.50,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,28.50,28.50,21.79,40003,40003,40013,28.50,28.50,21.79,28.50,28.50,21.79,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   6,1,,True,False,,,8,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:38.680000,/,,,,,,,,,,
2025-01-02 00:00:00,          10,4,1,9143A       ,3000# AE WALL-L0558014                  ,3000# AE WALL   ,     1,137.50,137.50,179.85,40003,40003,40013,24,1,41.00,False,8.25,8.25,6.31,40003,1,,,,,,,1,1,False,False,41.00,41.00,31.35,40003,40003,40013,42.00,42.00,32.11,41.00,41.00,31.35,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   4,1,,True,False,,,3,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:39.390000,",",,,,,,,,,,
2025-01-02 00:00:00,          11,5,1,9143A       ,3000# AE WALL-L0558014                  ,3000# AE WALL   ,     1,137.50,137.50,179.85,40003,40003,40013,22,1,0.00,False,9.00,9.00,6.88,40003,1,,,,,,,1,1,False,False,36.01,36.01,27.53,40003,40003,40013,36.01,36.01,27.53,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   4,1,,False,False, 11,,3,,,,,,,,,,,False,,,,,,1,0.00,00,,,,,,,False,,False,,,,,False,,,2025-01-02 07:37:32.080000,"""",,,,,,,,,,
2025-01-02 00:00:00,          12,1,1,9443A       ,4000# AE                                ,4000# AE        ,     1,159.00,159.00,207.97,40003,40003,40013,12,1,52.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,52.00,52.00,39.76,40003,40003,40013,19.01,19.01,14.53,52.00,52.00,39.76,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   4,1,,True,False,,1,,6,,,,,,,,,,False,,,,,,1,159.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:33.420000,4,,,,,,,,,,
2025-01-02 00:00:00,          13,1,1,9173A       ,2500# PMP FOOTER-L0558011               ,2500# PUMP FTR  ,     1,135.50,135.50,177.23,40003,40003,40013,24,1,0.00,False,9.00,9.00,6.88,40003,1,,,,,,,1,1,False,False,18.01,18.01,13.77,40003,40003,40013,18.01,18.01,13.77,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   2,1,,False,False, 11,,5,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2024-12-31 14:02:41.430000,"""",,,,,,,,,,
2025-01-02 00:00:00,          14,1,1,9143B       ,3000#AE FTR/WALL                        ,3000#AE FTR/WALL,     1,140.50,140.50,183.77,40003,40003,40013,24,1,0.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,9.51,9.51,7.27,40003,40003,40013,9.51,9.51,7.27,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   4,1,,False,False, 11,,1,,,,,,,,,,,False,,,,,,1,0.00,00,,,,,,,False,,False,,,,,False,,,2025-01-02 08:01:01.920000,"""",,,,,,,,,,
2025-01-02 00:00:00,          15,1,1,9143B       ,3000#AE FTR/WALL                        ,3000#AE FTR/WALL,     1,140.50,140.50,183.77,40003,40003,40013,24,1,18.50,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,18.50,18.50,14.14,40003,40003,40013,9.51,9.51,7.27,18.50,18.50,14.14,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   4,1,,True,False,,,1,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:35.970000,(,,,,,,,,,,
2025-01-02 00:00:00,          16,1,1,3303J       ,3500# AE                                ,3500# AE EXT SLB,     1,146.50,146.50,191.62,40003,40003,40013,24,1,11.50,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,11.50,11.50,8.79,40003,40003,40013,9.51,9.51,7.27,11.50,11.50,8.79,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,,1,,True,False,,,3,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:36.370000,&,,,,,,,,,,
2025-01-02 00:00:00,          17,1,1,3303J       ,3500# AE                                ,3500# AE        ,     1,165.00,165.00,215.82,40003,40003,40013,36,1,11.50,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,11.50,11.50,8.79,40003,40003,40013,9.51,9.51,7.27,11.50,11.50,8.79,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:41.340000,',,,,,,,,,,
2025-01-02 00:00:00,          18,13,1,3122X       ,3000# NA SLAB                           ,3000# NA SLAB   ,     1,146.00,146.00,190.97,40003,40003,40013,24,1,0.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,19.00,19.00,14.53,40003,40003,40013,19.00,19.00,14.53,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   1,1,,False,False, 11,,2,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-02 10:08:11.420000,"""",,,,,,,,,,
2025-01-02 00:00:00,          18,14,2,3303J       ,3500# AE                                ,3500# AE        ,     1,149.00,149.00,194.89,40003,40003,40013,24,1,,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,9.51,9.51,7.27,40003,40003,40013,9.51,9.51,7.27,0.00,0.00,0.00,40003,40003,40013,,,0.00,    4.00,,True,,,1,,False,False, 11,,4,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-02 10:08:11.520000,"""",,,,,,,,,,
2025-01-02 00:00:00,          19,1,1,1351A       ,6 BAG #7's AE PC                        ,6 BG #7's  AE PC,     1,168.00,168.00,219.74,40003,40003,40013,36,1,9.00,False,9.00,9.00,6.88,40003,1,,,,,,,1,1,False,False,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,9.00,9.00,6.88,40003,40003,40013,,,0.00,4       ,,True,,   1,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:40.100000,(,,,,,,,,,,
2025-01-02 00:00:00,          19,3,2,1351A       ,6 BAG #7's AE PC                        ,6 BG #7's  AE PC,     1,168.00,168.00,219.74,40003,40003,40013,36,1,6.00,False,6.00,6.00,4.59,40003,1,,,,,,,1,1,False,False,6.00,6.00,4.59,40003,40003,40013,6.00,6.00,4.59,6.00,6.00,4.59,40003,40003,40013,,,0.00,4       ,,True,,   1,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:40.240000,(,,,,,,,,,,
2025-01-02 00:00:00,          19,4,3,CLN         ,CLEAN MIXER TRUCK                       ,CLEAN TRUCK     ,     7,80.00,80.00,80.00,80001,80001,80001,50,1,1.00,False,1.00,1.00,1.00,80001,1,,,,,,,1,1,False,False,1.00,1.00,1.00,80001,80001,80001,2.00,2.00,2.00,1.00,1.00,1.00,80001,80001,80001,,,0.00,,,False,,,1,,True,False,,,,,,,,,,,,,,True,2024-12-30 00:00:00,,,,,1,0.00,,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:40.110000,(,,,,,,,,,,
2025-01-02 00:00:00,          20,1,1,3303J       ,3500# AE                                ,3500# AE        ,     1,185.00,185.00,241.98,40003,40003,40013,32,1,1.50,False,1.50,1.50,1.15,40003,1,,,,,,,1,1,False,False,1.50,1.50,1.15,40003,40003,40013,1.50,1.50,1.15,1.50,1.50,1.15,40003,40003,40013,,,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:28.150000,%,,,,,,,,,,
2025-01-02 00:00:00,          21,1,1,3201B       ,3000# AE                                ,3000# AE        ,     1,184.00,184.00,240.67,40003,40003,40013,32,1,18.00,False,9.00,9.00,6.88,40003,1,,,,,,,1,1,False,False,18.00,18.00,13.76,40003,40003,40013,17.00,17.00,13.00,18.00,18.00,13.76,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   1,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:28.660000,),,,,,,,,,,
2025-01-02 00:00:00,          22,1,1,3303J       ,3500# AE                                ,3500# AE EXT SLB,     1,146.50,146.50,191.62,40003,40003,40013,24,1,0.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,19.01,19.01,14.53,40003,40003,40013,19.01,19.01,14.53,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,5.00    ,,True,,,1,,False,False, 11,,3,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-02 12:07:18.500000,"""",,,,,,,,,,
2025-01-02 00:00:00,          23,1,1,3303J       ,3500# AE                                ,3500# AE        ,     1,169.00,169.00,221.05,40003,40003,40013,36,1,6.00,False,6.00,6.00,4.59,40003,1,,,,,,,1,1,False,False,6.00,6.00,4.59,40003,40003,40013,6.00,6.00,4.59,6.00,6.00,4.59,40003,40003,40013,0.00,0.00,0.00,3.00    ,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,BRADLEYC            ,,,,,False,,False,,,,,False,,,2025-01-16 15:13:33.740000,$,,,,,,,,,,
2025-01-02 00:00:00,          24,3,1,2143X       ,3000# AE WALL                           ,3000# AE WALL   ,     1,136.50,136.50,178.54,40003,40003,40013,12,1,47.00,False,,,0.00,40003,1,,,,,,,1,1,False,False,47.00,47.00,35.93,40003,40003,40013,47.01,47.01,35.94,47.00,47.00,35.93,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,,1,,True,False,,29,,,,,,,,,,,,False,,,,,,1,136.50,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:41,-,,,,,,,,,,
2025-01-02 00:00:00,          25,1,1,3303J       ,3500# AE                                ,3500# AE        ,     1,164.00,164.00,214.51,40003,40003,40013,36,1,2.00,False,2.00,2.00,1.53,40003,1,,,,,,,1,1,False,False,2.00,2.00,1.53,40003,40003,40013,2.00,2.00,1.53,2.00,2.00,1.53,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:35.230000,',,,,,,,,,,
2025-01-02 00:00:00,          26,1,1,9102X       ,3000# NA FTR                            ,3000# NA FTR    ,     1,171.50,171.50,224.32,40003,40003,40013,32,1,3.50,False,3.50,3.50,2.68,40003,1,,,,,,,1,1,False,False,3.50,3.50,2.68,40003,40003,40013,0.01,0.01,0.01,3.50,3.50,2.68,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   2,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:34.410000,%,,,,,,,,,,
2025-01-02 00:00:00,          27,3,1,3322B       ,4000# NA PC                             ,4000# NA PC     ,     1,139.75,139.75,182.79,40003,40003,40013,12,1,0.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,28.51,28.51,21.80,40003,40003,40013,28.51,28.51,21.80,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,   1,1,,False,False, 11,22,,,,,,,,,,,,False,,,,,,1,139.75,01,,,,,,,False,,False,,,,,False,,,2025-01-02 07:00:10.960000,#,,,,,,,,,,
2025-01-02 00:00:00,          28,21,1,9143A       ,3000 PSI DUCTBANK PMP                   ,3000 PSI DUCTBAN,     1,131.00,131.00,171.35,40003,40003,40013,12,1,38.50,False,5.00,5.00,3.82,40003,1,,,,,,,1,1,False,False,38.50,38.50,29.43,40003,40003,40013,14.00,14.00,10.70,38.50,38.50,29.43,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   4,1,,True,False,,15,,,,,,,,,,,,False,,,,,,1,131.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:25.870000,0,,,,,,,,,,
2025-01-02 00:00:00,          29,1,1,3323B       ,4000# AE                                ,4000# AE        ,     1,188.50,188.50,246.56,40003,40003,40013,32,1,0.00,False,4.50,4.50,3.44,40003,1,,,,,,,1,1,False,False,4.50,4.50,3.44,40003,40003,40013,4.50,4.50,3.44,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   1,1,,False,False, 11,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-02 09:05:31.540000,&,,,,,,,,,,
2025-01-02 00:00:00,          30,69,1,3301B       ,3500# AE                                ,3500# AE        ,     1,146.50,146.50,191.62,40003,40003,40013,12,1,15.50,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,15.50,15.50,11.85,40003,40003,40013,9.51,9.51,7.27,15.50,15.50,11.85,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,,1,,True,False,,4,,,,,,,,,,,,False,,,,,,1,146.50,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:27.740000,*,,,,,,,,,,
2025-01-02 00:00:00,          31,4,1,3303J       ,3500# AE EXTRSLAB-L0558025              ,3500# AE EXTR   ,     1,143.00,143.00,187.04,40003,40003,40013,24,1,13.50,False,6.75,6.75,5.16,40003,1,,,,,,,1,1,False,False,13.50,13.50,10.32,40003,40003,40013,9.51,9.51,7.27,13.50,13.50,10.32,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   6,1,,True,False,,,8,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:39.780000,(,,,,,,,,,,
2025-01-02 00:00:00,          32,13,1,3202B       ,3500# NA PC                             ,3500# NA PC     ,     1,146.50,146.50,191.62,40003,40003,40013,24,1,0.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,9.51,9.51,7.27,40003,40003,40013,9.51,9.51,7.27,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,,1,,False,False, 11,,70,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2024-12-31 11:11:48.050000,"""",,,,,,,,,,
2025-01-02 00:00:00,          33,1,1,1322A       ,4000 PSI                                ,4000 PSI        ,     1,173.00,173.00,226.28,40003,40003,40013,36,1,7.00,False,7.00,7.00,5.35,40003,1,,,,,,,1,1,False,False,7.00,7.00,5.35,40003,40003,40013,7.50,7.50,5.73,7.00,7.00,5.35,40003,40003,40013,,,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:26.270000,%,,,,,,,,,,
2025-01-02 00:00:00,          34,3,1,1323A       ,4000# AE PC NATL                        ,4000# AE PC NATL,     1,145.00,145.00,189.66,40003,40003,40013,24,1,0.00,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,19.01,19.01,14.53,40003,40003,40013,19.01,19.01,14.53,0.00,0.00,0.00,40003,40003,40013,0.00,0.00,0.00,4       ,,True,,,1,,False,False, 11,,121,,,,,,,,,,,False,,,,,,1,0.00,00,,,,,,,False,,False,,,,,False,,,2025-01-02 09:54:17.960000,"""",,,,,,,,,,
2025-01-02 00:00:00,          35,1,1,3303J       ,3500# AE                                ,3500# AE        ,     1,167.00,167.00,218.43,40003,40003,40013,36,1,9.50,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:35.580000,%,,,,,,,,,,
2025-01-02 00:00:00,          36,1,1,6383F       ,"MIX#3, W3W-N25-96-16                    ",W3W-N25-96-16   ,     1,152.00,152.00,198.81,40003,40003,40013,12,1,9.50,False,9.50,9.50,7.26,40003,1,,,,,,,1,1,False,False,9.50,9.50,7.26,40003,40003,40013,9.51,9.51,7.27,9.50,9.50,7.26,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   6,1,,True,False,,1,,,,,,,,,,,,False,,,,,,1,152.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:36.920000,%,,,,,,,,,,
2025-01-02 00:00:00,          37,1,1,9103X       ,3000# AE FOOTER                         ,3000# AE FOOTER ,     1,171.00,171.00,223.67,40003,40003,40013,32,1,8.00,False,8.00,8.00,6.12,40003,1,,,,,,,1,1,False,False,8.00,8.00,6.12,40003,40003,40013,8.00,8.00,6.12,8.00,8.00,6.12,40003,40003,40013,0.00,0.00,0.00,    4.00,,True,,   2,1,,True,False,,,,,,,,,,,,,,False,,,,,,1,0.00,01,,,,,,,False,,False,,,,,False,,,2025-01-16 15:13:37.260000,#,,,,,,,,,,
