order_date,order_code,tkt_code,tkt_chrg_intrnl_line_num,tkt_chrg_code,sundry_chrg_table_id,unld_chrg_table_id,prod_code,prod_descr,short_prod_descr,prod_cat,price,cstmry_price,metric_price,price_uom,cstmry_price_uom,metric_price_uom,price_derived_from_code,price_ext_code,taxble_code,non_tax_rsn_code,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,ext_price_amt,price_qty,cstmry_price_qty,metric_price_qty,cost,cost_uom,cstmry_cost,metric_cost,cost_ext_code,ext_matl_cost_amt,moved_order_date,moved_to_order_code,moved_from_order_code,delv_price_flag,comb_meth_code,usage_code,order_intrnl_line_num,invc_round_diff_amt,update_date,u_version
2025-01-02 00:00:00,          24,  137305,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,19.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-02 10:37:12.490000,!
2025-01-02 00:00:00,          24,  137305,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-02 10:37:12.510000,!
2025-01-02 00:00:00,          24,  137306,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,19.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-02 10:40:35.250000,!
2025-01-02 00:00:00,          24,  137306,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-02 10:40:35.250000,!
2025-01-02 00:00:00,          24,  137307,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,9.25,9.25,9.25,80001,80001,80001,18.50,9.25,9.25,9.25,,,,,,0.00,,,,False,,,,,2025-01-02 10:47:37.710000,!
2025-01-02 00:00:00,          24,  137307,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-02 10:47:37.710000,!
2025-01-02 00:00:00,          24,  137308,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,9.25,9.25,9.25,80001,80001,80001,18.50,9.25,9.25,9.25,,,,,,0.00,,,,False,,,,,2025-01-02 10:51:21.030000,!
2025-01-02 00:00:00,          24,  137308,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-02 10:51:21.030000,!
2025-01-02 00:00:00,          26,  137311,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,3.50,3.50,3.50,80001,80001,80001,14.00,3.50,3.50,3.50,,,,,,0.00,,,,False,,,,,2025-01-02 13:46:43.970000,!
2025-01-02 00:00:00,          26,  137311,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-02 13:46:43.970000,!
2025-01-02 00:00:00,          30,  137309,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,38.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-02 11:28:51.120000,!
2025-01-02 00:00:00,          30,  137309,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-02 11:28:51.120000,!
2025-01-02 00:00:00,          30,  137310,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,6.00,6.00,6.00,80001,80001,80001,24.00,6.00,6.00,6.00,,,,,,0.00,,,,False,,,,,2025-01-02 13:16:25.630000,!
2025-01-02 00:00:00,          30,  137310,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-02 13:16:25.630000,!
2025-01-02 00:00:00,          40,  137303,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,6.50,6.50,6.50,80001,80001,80001,26.00,6.50,6.50,6.50,,,,,,0.00,,,,False,,,,,2025-01-02 09:23:30.920000,!
2025-01-02 00:00:00,          40,  137303,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-02 09:23:30.920000,!
2025-01-03 00:00:00,          30,  137319,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,8.50,8.50,8.50,80001,80001,80001,34.00,8.50,8.50,8.50,,,,,,0.00,,,,False,,,,,2025-01-03 08:55:38.980000,!
2025-01-03 00:00:00,          30,  137319,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 08:55:38.980000,!
2025-01-03 00:00:00,          30,  137321,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,8.50,8.50,8.50,80001,80001,80001,34.00,8.50,8.50,8.50,,,,,,0.00,,,,False,,,,,2025-01-03 09:18:33.130000,!
2025-01-03 00:00:00,          30,  137321,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 09:18:33.150000,!
2025-01-03 00:00:00,          37,  137315,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,3.50,3.50,3.50,80001,80001,80001,14.00,3.50,3.50,3.50,,,,,,0.00,,,,False,,,,,2025-01-03 07:26:16.010000,!
2025-01-03 00:00:00,          37,  137315,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 07:26:16.010000,!
2025-01-03 00:00:00,          38,  137312,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,8.50,8.50,8.50,80001,80001,80001,17.00,8.50,8.50,8.50,,,,,,0.00,,,,False,,,,,2025-01-03 06:58:25.310000,!
2025-01-03 00:00:00,          38,  137312,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 06:58:25.310000,!
2025-01-03 00:00:00,          38,  137314,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,8.50,8.50,8.50,80001,80001,80001,17.00,8.50,8.50,8.50,,,,,,0.00,,,,False,,,,,2025-01-03 07:19:06.170000,!
2025-01-03 00:00:00,          38,  137314,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 07:19:06.170000,!
2025-01-03 00:00:00,          47,  137322,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,9.00,9.00,9.00,80001,80001,80001,36.00,9.00,9.00,9.00,,,,,,0.00,,,,False,,,,,2025-01-03 09:25:45.780000,!
2025-01-03 00:00:00,          47,  137322,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 09:25:45.780000,!
2025-01-03 00:00:00,          47,  137324,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,4.00,4.00,4.00,80001,80001,80001,16.00,4.00,4.00,4.00,,,,,,0.00,,,,False,,,,,2025-01-03 09:57:45.150000,!
2025-01-03 00:00:00,          47,  137324,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 09:57:45.160000,!
2025-01-03 00:00:00,          50,  137313,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,19.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-03 07:03:08.020000,!
2025-01-03 00:00:00,          50,  137313,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 07:03:08.020000,!
2025-01-03 00:00:00,          50,  137316,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,19.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-03 07:36:07.680000,!
2025-01-03 00:00:00,          50,  137316,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 07:36:07.680000,!
2025-01-03 00:00:00,          50,  137318,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,19.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-03 08:01:38.350000,!
2025-01-03 00:00:00,          50,  137318,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 08:01:38.350000,!
2025-01-03 00:00:00,          50,  137320,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,2.00,2.00,2.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,19.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-03 09:04:36.980000,!
2025-01-03 00:00:00,          50,  137320,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 09:04:36.980000,!
2025-01-03 00:00:00,          53,  137317,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,2.00,2.00,2.00,80001,80001,80001,8.00,2.00,2.00,2.00,,,,,,0.00,,,,False,,,,,2025-01-03 07:45:11.910000,!
2025-01-03 00:00:00,          53,  137317,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 07:45:11.910000,!
2025-01-03 00:00:00,          72,  137325,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,7.50,7.50,7.50,80001,80001,80001,30.00,7.50,7.50,7.50,,,,,,0.00,,,,False,,,,,2025-01-03 10:20:54.870000,!
2025-01-03 00:00:00,          72,  137325,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 10:20:54.870000,!
2025-01-03 00:00:00,          73,  137326,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,8.00,8.00,8.00,80001,80001,80001,32.00,8.00,8.00,6.12,,,,,,0.00,,,,False,,,,,2025-01-03 13:05:22.840000,""""
2025-01-03 00:00:00,          73,  137326,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,0.76,,,,,,0.00,,,,False,,,,,2025-01-03 13:05:22.840000,""""
2025-01-03 00:00:00,          73,  137327,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,8.00,8.00,8.00,80001,80001,80001,32.00,8.00,8.00,8.00,,,,,,0.00,,,,False,,,,,2025-01-03 13:55:01.050000,!
2025-01-03 00:00:00,          73,  137327,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 13:55:01.050000,!
2025-01-03 00:00:00,          73,  137328,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,8.00,8.00,8.00,80001,80001,80001,32.00,8.00,8.00,8.00,,,,,,0.00,,,,False,,,,,2025-01-03 15:27:26.050000,!
2025-01-03 00:00:00,          73,  137328,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 15:27:26.050000,!
2025-01-03 00:00:00,          76,  137323,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,2.00,2.00,2.00,80001,80001,80001,8.00,2.00,2.00,2.00,,,,,,0.00,,,,False,,,,,2025-01-03 09:45:11.920000,!
2025-01-03 00:00:00,          76,  137323,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-03 09:45:11.940000,!
2025-01-08 00:00:00,          17,  137329,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,9.00,9.00,9.00,80001,80001,80001,36.00,9.00,9.00,9.00,,,,,,0.00,,,,False,,,,,2025-01-08 11:54:25.340000,!
2025-01-08 00:00:00,          17,  137329,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-08 11:54:25.340000,!
2025-01-09 00:00:00,           9,  137330,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,7.50,7.50,7.50,80001,80001,80001,30.00,7.50,7.50,5.73,,,,,,0.00,,,,False,,,,,2025-01-09 09:38:27.690000,""""
2025-01-09 00:00:00,           9,  137330,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,0.76,,,,,,0.00,,,,False,,,,,2025-01-09 09:38:27.690000,""""
2025-01-09 00:00:00,           9,  137333,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,5.50,5.50,5.50,80001,80001,80001,22.00,5.50,5.50,5.50,,,,,,0.00,,,,False,,,,,2025-01-09 11:15:54.310000,!
2025-01-09 00:00:00,           9,  137333,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-09 11:15:54.330000,!
2025-01-09 00:00:00,          19,  137335,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,38.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-09 13:25:43.610000,!
2025-01-09 00:00:00,          19,  137335,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-09 13:25:43.610000,!
2025-01-09 00:00:00,          19,  137336,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,38.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-09 13:50:30.340000,!
2025-01-09 00:00:00,          19,  137336,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-09 13:50:30.340000,!
2025-01-09 00:00:00,          20,  137331,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,2.50,2.50,2.50,80001,80001,80001,10.00,2.50,2.50,2.50,,,,,,0.00,,,,False,,,,,2025-01-09 09:46:35.640000,!
2025-01-09 00:00:00,          20,  137331,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-09 09:46:35.640000,!
2025-01-09 00:00:00,          25,  137332,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,1.50,1.50,1.50,80001,80001,80001,6.00,1.50,1.50,1.50,,,,,,0.00,,,,False,,,,,2025-01-09 10:08:57.390000,!
2025-01-09 00:00:00,          25,  137332,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-09 10:08:57.390000,!
2025-01-09 00:00:00,          27,  137334,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,9.50,9.50,9.50,80001,80001,80001,38.00,9.50,9.50,9.50,,,,,,0.00,,,,False,,,,,2025-01-09 12:11:49.040000,!
2025-01-09 00:00:00,          27,  137334,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-09 12:11:49.040000,!
2025-01-10 00:00:00,          15,  137341,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,2.50,2.50,2.50,80001,80001,80001,10.00,2.50,2.50,2.50,,,,,,0.00,,,,False,,,,,2025-01-10 09:18:58.080000,!
2025-01-10 00:00:00,          15,  137341,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-10 09:18:58.080000,!
2025-01-10 00:00:00,          36,  137337,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,9.25,9.25,9.25,80001,80001,80001,37.00,9.25,9.25,9.25,,,,,,0.00,,,,False,,,,,2025-01-10 08:18:13.960000,!
2025-01-10 00:00:00,          36,  137337,2,07,  3,,FSC         ,FUEL SURCHARGE                          ,FSC             ,    10,8.25,8.25,8.25,80001,80001,80001,85,1,0, 32,1.00,1.00,1.00,80001,80001,80001,8.25,1.00,1.00,1.00,,,,,,0.00,,,,False,,,,,2025-01-10 08:18:13.960000,!
2025-01-10 00:00:00,          36,  137338,1,07,  2,,           2,WINTER SERVICE CHARGE                   ,WSC             ,    32,4.00,4.00,4.00,80001,80001,80001,85,,1,,9.25,9.25,9.25,80001,80001,80001,37.00,9.25,9.25,9.25,,,,,,0.00,,,,False,,,,,2025-01-10 08:37:03.390000,!
